Date,Signal,Price,Target_Return_Fwd,Model_Capital,BH_Capital,Random_Capital,Correct_Prediction,Model_Type,Features_Used
2022-05-04,1,446.66717529296875,1,101614.40982442453,101836.94321742066,93637.2392502952,1,Ensemble (RF + HGB),36
2022-05-05,1,446.9930725097656,1,101688.5497101829,101911.24546794957,93585.02043381026,1,Ensemble (RF + HGB),36
2022-05-06,1,450.6714782714844,0,102525.36748244622,102749.89585330884,93544.15399754023,0,Ensemble (RF + HGB),36
2022-05-09,1,443.1750183105469,0,100819.96266015664,101040.7562307858,91869.38075944969,0,Ensemble (RF + HGB),36
2022-05-10,1,442.5231628417969,1,100671.66900346604,100892.1378141459,91869.38075944969,1,Ensemble (RF + HGB),36
2022-05-11,1,443.7803039550781,0,100957.66192920165,101178.75705829685,91828.83085869957,0,Ensemble (RF + HGB),36
2022-05-12,1,430.83612060546875,0,98012.92897257241,98227.57519921922,89034.54157997562,0,Ensemble (RF + HGB),36
2022-05-13,1,414.07391357421875,1,94199.61590850382,94405.91106076886,88994.51470705411,1,Ensemble (RF + HGB),36
2022-05-16,1,423.71221923828125,1,96392.27925144756,96603.37628972708,91066.02007614989,1,Ensemble (RF + HGB),36
2022-05-17,1,435.1664123535156,0,98998.04734411325,99214.85095900943,93527.80364723314,0,Ensemble (RF + HGB),36
2022-05-18,1,426.5058898925781,0,97027.8244862054,97240.3133550111,91666.44757467166,0,Ensemble (RF + HGB),36
2022-05-19,1,416.7279357910156,1,94803.39186549874,95011.00927424838,89564.92837346162,1,Ensemble (RF + HGB),36
2022-05-20,1,430.6033630371094,0,97959.97786210521,98174.50812694803,92547.09381213956,0,Ensemble (RF + HGB),36
2022-05-23,1,429.20648193359375,1,97642.19483084591,97856.02915761947,92246.87022442847,1,Ensemble (RF + HGB),36
2022-05-24,1,430.27740478515625,0,97885.824091173,98100.19196083704,92477.03748766132,0,Ensemble (RF + HGB),36
2022-05-25,1,429.4735107421875,1,97702.94246642843,97916.90982922992,92304.26118400009,1,Ensemble (RF + HGB),36
2022-05-26,1,443.47088623046875,1,100887.27104038208,101108.21201493018,95312.63625404354,1,Ensemble (RF + HGB),36
2022-05-27,1,443.5181884765625,1,100898.03205011385,101118.99659104402,95322.80265259622,1,Ensemble (RF + HGB),36
2022-05-30,1,448.8617858886719,0,102113.67207786979,102337.29884456604,96347.87165170528,0,Ensemble (RF + HGB),36
2022-05-31,1,442.7142639160156,1,100715.14348278237,100935.70750164585,96347.87165170528,1,Ensemble (RF + HGB),36
2022-06-01,1,442.9034118652344,1,100758.17363653556,100978.83189051917,96306.49546938554,1,Ensemble (RF + HGB),36
2022-06-02,1,444.369384765625,0,101091.67468459017,101313.063298765,96625.26183854746,0,Ensemble (RF + HGB),36
2022-06-03,1,439.30950927734375,0,99940.57988746402,100159.44762855297,95525.0244894252,0,Ensemble (RF + HGB),36
2022-06-06,1,438.55291748046875,0,99768.45927245122,99986.95007305969,95360.50847418148,0,Ensemble (RF + HGB),36
2022-06-07,1,438.2691650390625,1,99703.9070992345,99922.25653195867,95298.8083326142,1,Ensemble (RF + HGB),36
2022-06-08,1,445.7406921386719,0,101403.63982800739,101625.71163920105,96923.44379825126,0,Ensemble (RF + HGB),36
2022-06-09,1,441.62664794921875,0,100467.71662740801,100687.73878672875,96028.87137573631,0,Ensemble (RF + HGB),36
2022-06-10,1,436.80322265625,0,99370.41299376682,99588.03208150387,94980.04859930316,0,Ensemble (RF + HGB),36
2022-06-13,1,421.6709289550781,1,95927.89655470705,96137.97660477264,91571.17583571665,1,Ensemble (RF + HGB),36
2022-06-14,1,423.7989196777344,1,96412.00314089784,96623.14337407511,91530.68095377497,1,Ensemble (RF + HGB),36
2022-06-15,1,426.8726806640625,0,97111.26743844156,97323.9390455352,92075.56637377752,0,Ensemble (RF + HGB),36
2022-06-16,1,417.65142822265625,0,95013.48148839734,95221.55898894595,92034.97843178155,0,Ensemble (RF + HGB),36
2022-06-17,1,417.0839538574219,0,94884.38408455082,95092.17886453496,91909.92800112172,0,Ensemble (RF + HGB),36
2022-06-20,1,411.1256408691406,1,93528.89952839044,93733.72582607016,90479.61293667422,1,Ensemble (RF + HGB),36
2022-06-21,1,426.30517578125,0,96982.16309200812,97194.55196333316,90439.31944808741,0,Ensemble (RF + HGB),36
2022-06-22,1,423.373291015625,1,96315.17488107276,96526.10306242357,89700.81317093153,1,Ensemble (RF + HGB),36
2022-06-23,0,426.919921875,1,96997.94183893406,97334.70970606696,89660.6633709015,0,Ensemble (RF + HGB),36
2022-06-24,1,429.6153564453125,1,96956.44571866478,97949.24964198939,90226.75185556547,1,Ensemble (RF + HGB),36
2022-06-27,1,436.1884765625,1,98439.88050348603,99447.87433877007,91488.85457198587,1,Ensemble (RF + HGB),36
2022-06-28,1,439.07305908203125,0,99090.87880762029,100105.53866356579,91448.37487831734,0,Ensemble (RF + HGB),36
2022-06-29,1,434.2023620605469,1,97991.65024353212,98995.05434001812,90316.77175123332,1,Ensemble (RF + HGB),36
2022-06-30,1,440.6335754394531,1,99443.05923420783,100461.32530845725,90276.50830684522,1,Ensemble (RF + HGB),36
