Date,Signal,Price,MTM_Price,Target_Return_Fwd,Model_Capital,BH_Capital,Random_Capital,Correct_Prediction,Model_Type,Features_Used
2023-07-24,1,320.8536483920625,320.28155517578125,0,218717.34320688728,252352.16845615077,162029.99115152456,0,Ensemble (RF + HGB),21
2023-07-25,1,314.65587827324975,313.84539794921875,0,214322.15033265835,247281.07333249817,158712.15632123302,0,Ensemble (RF + HGB),21
2023-07-26,1,316.4675504366727,313.034912109375,1,213768.67696919807,246642.4856402556,158712.15632123302,1,Ensemble (RF + HGB),21
2023-07-27,1,315.7523976643963,313.22564697265625,1,213898.9280619621,246792.76702727706,158712.15632123302,1,Ensemble (RF + HGB),21
2023-07-28,1,326.0025369922045,328.5293273925781,1,224349.67138027627,258850.64821624427,158712.15632123302,1,Ensemble (RF + HGB),21
2023-07-31,1,331.8189336012508,330.7700500488281,1,225879.8403778931,260616.12990595063,158712.15632123302,1,Ensemble (RF + HGB),21
2023-08-01,1,329.3398141021566,331.246826171875,0,226205.42642945345,260991.78528346046,158712.15632123302,0,Ensemble (RF + HGB),21
2023-08-02,1,326.7653581587394,327.76654052734375,0,223828.77121009442,258249.642893268,158659.27392839175,0,Ensemble (RF + HGB),21
2023-08-03,1,324.33391179908773,326.57464599609375,1,223014.8373414558,257310.5405170263,158566.67459832455,1,Ensemble (RF + HGB),21
2023-08-04,1,327.95725730013373,327.3851318359375,1,223568.31070491608,257949.1282092689,159049.6628482327,1,Ensemble (RF + HGB),21
2023-08-07,1,331.5328941691045,330.9607849121094,1,226010.09147065712,260766.4112929721,158996.7181854372,1,Ensemble (RF + HGB),21
2023-08-08,1,371.8660471146785,374.392822265625,0,255669.43234281463,294986.82963898923,179551.50484119105,0,Ensemble (RF + HGB),21
2023-08-09,1,366.14504560560096,365.1915283203125,0,249385.9529064798,287737.063168898,175138.74349504843,0,Ensemble (RF + HGB),21
2023-08-10,1,363.2845154089383,362.9508056640625,1,247855.78390886297,285971.58147919166,174064.13655566648,1,Ensemble (RF + HGB),21
2023-08-11,1,369.9590576820856,369.8636779785156,1,252576.52115430258,291418.2838903102,177218.01138562165,1,Ensemble (RF + HGB),21
2023-08-14,1,371.38929683956303,372.96258544921875,0,254692.7367086581,293859.9356415255,177161.714662521,0,Ensemble (RF + HGB),21
2023-08-16,1,368.05204284220275,368.0997009277344,1,251371.91736807127,290028.4335330918,175592.49751693875,1,Ensemble (RF + HGB),21
2023-08-17,1,389.0291110641232,389.98260498046875,0,266315.55230027484,307270.1329084887,185360.75575435653,0,Ensemble (RF + HGB),21
2023-08-18,1,388.02790578361504,388.2186279296875,1,265110.9485140435,305880.28255127027,185360.75575435653,1,Ensemble (RF + HGB),21
2023-08-21,1,390.8884220160523,388.9337158203125,1,265599.27549094695,306443.7055049802,185302.95669491985,1,Ensemble (RF + HGB),21
2023-08-22,1,391.3651756343555,391.36517333984375,0,267259.69558132783,308359.46858170803,185528.9634654738,0,Ensemble (RF + HGB),21
