Date,Signal,Price,MTM_Price,Target_Return_Fwd,Model_Capital,BH_Capital,Random_Capital,Correct_Prediction,Model_Type,Features_Used
2022-06-03,1,11.153687477111816,11.153687477111816,0,102781.32656109618,87133.15608732296,87472.6757337446,0,Ensemble (RF + HGB),32
2022-06-06,1,11.15368653347848,11.153687477111816,0,102781.32656109618,87133.15608732296,87472.6757337446,0,Ensemble (RF + HGB),32
2022-06-07,1,11.105402056474658,11.105401992797852,0,102336.37540555965,86755.94750494926,87093.99733516929,0,Ensemble (RF + HGB),32
2022-06-08,1,10.960549354553223,10.960549354553223,0,101001.55709141833,85624.35155843114,85957.99205616619,0,Ensemble (RF + HGB),32
2022-06-09,1,10.863980293273926,10.960549354553223,0,101001.55709141833,85624.35155843114,85957.99205616619,0,Ensemble (RF + HGB),32
2022-06-10,1,10.767411275415544,10.863980293273926,0,100111.67235657941,84869.94929398522,85200.65021737697,0,Ensemble (RF + HGB),32
2022-06-13,1,10.719127665775327,10.719127655029297,0,98776.85404243808,83738.35334746708,83954.08014737356,0,Ensemble (RF + HGB),32
2022-06-14,1,10.719127687561798,10.670843124389648,0,98331.91167501862,83361.15221524412,83914.99061958637,0,Ensemble (RF + HGB),32
2022-06-15,1,10.670843201492584,10.574274063110352,0,97442.0269401797,82606.7499507982,83426.97515074188,0,Ensemble (RF + HGB),32
2022-06-16,1,10.477706000718447,10.477705955505371,0,96552.15099345784,81852.35513650303,83387.98287382658,0,Ensemble (RF + HGB),32
2022-06-17,1,10.332852419331585,10.284567832946777,0,94772.38152377999,80343.55060761119,81850.87138918272,0,Ensemble (RF + HGB),32
2022-06-20,1,10.236284189663799,10.236284255981445,1,94327.4479444776,79966.35692553899,81358.72347171312,1,Ensemble (RF + HGB),32
2022-06-21,1,10.42942128589876,10.381136894226074,1,95662.26625861891,81097.95287205711,81320.11278723259,1,Ensemble (RF + HGB),32
2022-06-22,1,10.863980391062217,10.767411231994629,0,99221.78762174047,84115.5470295393,84597.21903127088,0,Ensemble (RF + HGB),32
2022-06-23,0,10.670843135184525,10.574274063110352,1,98206.58741176278,82606.7499507982,84558.01084435961,0,Ensemble (RF + HGB),32
2022-06-24,1,10.767411275415544,10.62255859375,1,98164.8682963853,82983.95108302117,84175.39395771705,1,Ensemble (RF + HGB),32
2022-06-27,1,10.767411297102544,10.719127655029297,0,97724.67379513964,83738.35334746708,85211.37043082723,0,Ensemble (RF + HGB),32
2022-06-28,1,10.62255859375,10.62255859375,0,96844.26819536171,82983.95108302117,85172.04893298274,0,Ensemble (RF + HGB),32
2022-06-29,1,10.719127687561798,10.62255859375,0,96844.26819536171,82983.95108302117,85833.83183617223,0,Ensemble (RF + HGB),32
2022-06-30,1,10.62255858300397,10.574274063110352,1,96404.06539547275,82606.7499507982,85794.39549419846,1,Ensemble (RF + HGB),32
2022-07-01,1,10.622558529517974,10.670843124389648,1,97284.47099525067,83361.15221524412,85682.0407605204,1,Ensemble (RF + HGB),32
2022-07-04,1,10.863980303729948,10.767411231994629,1,98164.86790052336,84115.5470295393,85682.0407605204,1,Ensemble (RF + HGB),32
2022-07-05,1,10.863980314279747,10.815695762634277,0,98605.07070041231,84492.74816176225,85642.63242400008,0,Ensemble (RF + HGB),32
